file,filesize,DATE-OBS,UT-STR,EXPTIME,UT-END,DATA-TYP,OBJECT,FILTER,POL-AGL1,PA,INSROT,IMGROT,WAVEPLAT,SHUTTER,AIRMASS,ZD,ALTITUDE,AZIMUTH,DITH_NUM,DITH_NTH,DITH_RAD,NAXIS1,NAXIS2,BIN-FCT1,BIN-FCT2,RA2000,DEC2000,DOM-HUM,DOM-TMP,OUT-HUM,OUT-TMP,OUT-WND,WEATHER,NICTMP1,NICTMP2,NICTMP3,NICTMP4,NICTMP5,NICHEAT,DET-ID,OERAY
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0560_FLAT_2.0_67.5_+135_o.fits,146880,2020-06-03,10:37:56.632,2,10:38:00.809,OBJECT,FLAT,J,67.5,-167.6,135.0,103.812,in,pol,1.711,54.30002,35.69998,-39.99986,0,0,0,151,441,1,1,14:32:55.058,-09:48:44.81,40.0,24.3,77.0,20.2,1.5,,78.81,74.39,74.12,76.72,55.68,0,1,o
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0561_FLAT_2.0_00.0_+180_e.fits,146880,2020-06-03,10:38:49.524,2,10:38:53.676,OBJECT,FLAT,J,0.0,147.4,180.0,103.812,in,pol,1.711,54.3,35.7,-39.99982,0,0,0,151,441,1,1,14:33:48.176,-09:48:45.79,40.0,24.3,77.0,20.2,1.5,,78.85,74.45,74.13,76.76,55.56,0,1,e
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0561_FLAT_2.0_00.0_+180_o.fits,146880,2020-06-03,10:38:49.524,2,10:38:53.676,OBJECT,FLAT,J,0.0,147.4,180.0,103.812,in,pol,1.711,54.3,35.7,-39.99982,0,0,0,151,441,1,1,14:33:48.176,-09:48:45.79,40.0,24.3,77.0,20.2,1.5,,78.85,74.45,74.13,76.76,55.56,0,1,o
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0562_FLAT_2.0_45.0_+180_e.fits,146880,2020-06-03,10:39:03.40,2,10:39:07.212,OBJECT,FLAT,J,45.0,147.4,180.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99983,0,0,0,151,441,1,1,14:34:01.709,-09:48:46.00,40.0,24.3,77.0,20.2,1.5,,78.83,74.45,74.2,76.71,55.53,0,1,e
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0562_FLAT_2.0_45.0_+180_o.fits,146880,2020-06-03,10:39:03.40,2,10:39:07.212,OBJECT,FLAT,J,45.0,147.4,180.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99983,0,0,0,151,441,1,1,14:34:01.709,-09:48:46.00,40.0,24.3,77.0,20.2,1.5,,78.83,74.45,74.2,76.71,55.53,0,1,o
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0563_FLAT_2.0_22.5_+180_e.fits,146880,2020-06-03,10:39:16.665,2,10:39:20.879,OBJECT,FLAT,J,22.5,147.4,180.0,103.812,in,pol,1.711,54.3,35.7,-39.99985,0,0,0,151,441,1,1,14:34:14.745,-09:48:46.24,40.0,24.3,77.0,20.2,1.5,,78.82,74.43,74.12,76.69,55.34,0,1,e
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0563_FLAT_2.0_22.5_+180_o.fits,146880,2020-06-03,10:39:16.665,2,10:39:20.879,OBJECT,FLAT,J,22.5,147.4,180.0,103.812,in,pol,1.711,54.3,35.7,-39.99985,0,0,0,151,441,1,1,14:34:14.745,-09:48:46.24,40.0,24.3,77.0,20.2,1.5,,78.82,74.43,74.12,76.69,55.34,0,1,o
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0564_FLAT_2.0_67.5_+180_e.fits,146880,2020-06-03,10:39:30.284,2,10:39:34.467,OBJECT,FLAT,J,67.5,147.4,180.0,103.812,in,pol,1.711,54.30002,35.69998,-39.99985,0,0,0,151,441,1,1,14:34:28.782,-09:48:46.56,40.0,24.3,77.0,20.2,1.5,,78.82,74.41,74.15,76.72,55.35,0,1,e
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0564_FLAT_2.0_67.5_+180_o.fits,146880,2020-06-03,10:39:30.284,2,10:39:34.467,OBJECT,FLAT,J,67.5,147.4,180.0,103.812,in,pol,1.711,54.30002,35.69998,-39.99985,0,0,0,151,441,1,1,14:34:28.782,-09:48:46.56,40.0,24.3,77.0,20.2,1.5,,78.82,74.41,74.15,76.72,55.35,0,1,o
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0565_FLAT_2.0_00.0_+180_e.fits,146880,2020-06-03,10:39:48.596,2,10:39:52.806,OBJECT,FLAT,J,0.0,147.4,180.0,103.812,in,pol,1.711,54.30002,35.69998,-39.99985,0,0,0,151,441,1,1,14:34:46.825,-09:48:46.89,40.0,24.3,77.0,20.2,1.5,,78.83,74.39,74.11,76.7,55.3,0,1,e
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0565_FLAT_2.0_00.0_+180_o.fits,146880,2020-06-03,10:39:48.596,2,10:39:52.806,OBJECT,FLAT,J,0.0,147.4,180.0,103.812,in,pol,1.711,54.30002,35.69998,-39.99985,0,0,0,151,441,1,1,14:34:46.825,-09:48:46.89,40.0,24.3,77.0,20.2,1.5,,78.83,74.39,74.11,76.7,55.3,0,1,o
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0566_FLAT_2.0_45.0_+180_e.fits,146880,2020-06-03,10:40:02.235,2,10:40:06.372,OBJECT,FLAT,J,45.0,147.4,180.0,103.812,in,pol,1.711,54.3,35.7,-39.99984,0,0,0,151,441,1,1,14:35:01.357,-09:48:47.13,41.0,24.3,78.0,20.1,1.5,,78.83,74.38,74.12,76.73,55.3,0,1,e
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0566_FLAT_2.0_45.0_+180_o.fits,146880,2020-06-03,10:40:02.235,2,10:40:06.372,OBJECT,FLAT,J,45.0,147.4,180.0,103.812,in,pol,1.711,54.3,35.7,-39.99984,0,0,0,151,441,1,1,14:35:01.357,-09:48:47.13,41.0,24.3,78.0,20.1,1.5,,78.83,74.38,74.12,76.73,55.3,0,1,o
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0567_FLAT_2.0_22.5_+180_e.fits,146880,2020-06-03,10:40:15.831,2,10:40:20.34,OBJECT,FLAT,J,22.5,147.4,180.0,103.812,in,pol,1.711,54.29999,35.70001,-39.9998,0,0,0,151,441,1,1,14:35:14.881,-09:48:47.41,41.0,24.3,78.0,20.1,1.5,,78.81,74.37,74.11,76.71,55.24,0,1,e
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0567_FLAT_2.0_22.5_+180_o.fits,146880,2020-06-03,10:40:15.831,2,10:40:20.34,OBJECT,FLAT,J,22.5,147.4,180.0,103.812,in,pol,1.711,54.29999,35.70001,-39.9998,0,0,0,151,441,1,1,14:35:14.881,-09:48:47.41,41.0,24.3,78.0,20.1,1.5,,78.81,74.37,74.11,76.71,55.24,0,1,o
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0568_FLAT_2.0_67.5_+180_e.fits,146880,2020-06-03,10:40:29.430,2,10:40:33.644,OBJECT,FLAT,J,67.5,147.4,180.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99983,0,0,0,151,441,1,1,14:35:27.918,-09:48:47.61,41.0,24.3,78.0,20.1,1.5,,78.82,74.35,74.14,76.69,55.22,0,1,e
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0568_FLAT_2.0_67.5_+180_o.fits,146880,2020-06-03,10:40:29.430,2,10:40:33.644,OBJECT,FLAT,J,67.5,147.4,180.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99983,0,0,0,151,441,1,1,14:35:27.918,-09:48:47.61,41.0,24.3,78.0,20.1,1.5,,78.82,74.35,74.14,76.69,55.22,0,1,o
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0569_FLAT_2.0_00.0_+180_e.fits,146880,2020-06-03,10:40:47.752,2,10:40:51.929,OBJECT,FLAT,J,0.0,147.4,180.0,103.812,in,pol,1.711,54.30002,35.69998,-39.99983,0,0,0,151,441,1,1,14:35:46.967,-09:48:48.06,41.0,24.3,78.0,20.1,1.6,,78.82,74.37,74.11,76.7,55.28,0,1,e
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0569_FLAT_2.0_00.0_+180_o.fits,146880,2020-06-03,10:40:47.752,2,10:40:51.929,OBJECT,FLAT,J,0.0,147.4,180.0,103.812,in,pol,1.711,54.30002,35.69998,-39.99983,0,0,0,151,441,1,1,14:35:46.967,-09:48:48.06,41.0,24.3,78.0,20.1,1.6,,78.82,74.37,74.11,76.7,55.28,0,1,o
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0570_FLAT_2.0_45.0_+180_e.fits,146880,2020-06-03,10:41:01.341,2,10:41:05.534,OBJECT,FLAT,J,45.0,147.4,180.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99982,0,0,0,151,441,1,1,14:36:00.495,-09:48:48.24,40.0,24.3,78.0,20.1,1.6,,78.83,74.34,74.08,76.7,55.28,0,1,e
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0570_FLAT_2.0_45.0_+180_o.fits,146880,2020-06-03,10:41:01.341,2,10:41:05.534,OBJECT,FLAT,J,45.0,147.4,180.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99982,0,0,0,151,441,1,1,14:36:00.495,-09:48:48.24,40.0,24.3,78.0,20.1,1.6,,78.83,74.34,74.08,76.7,55.28,0,1,o
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0571_FLAT_2.0_22.5_+180_e.fits,146880,2020-06-03,10:41:14.977,2,10:41:19.141,OBJECT,FLAT,J,22.5,147.4,180.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99984,0,0,0,151,441,1,1,14:36:13.530,-09:48:48.45,40.0,24.3,78.0,20.1,1.6,,78.83,74.4,74.14,76.71,55.31,0,1,e
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0571_FLAT_2.0_22.5_+180_o.fits,146880,2020-06-03,10:41:14.977,2,10:41:19.141,OBJECT,FLAT,J,22.5,147.4,180.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99984,0,0,0,151,441,1,1,14:36:13.530,-09:48:48.45,40.0,24.3,78.0,20.1,1.6,,78.83,74.4,74.14,76.71,55.31,0,1,o
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0572_FLAT_2.0_67.5_+180_e.fits,146880,2020-06-03,10:41:28.530,2,10:41:32.723,OBJECT,FLAT,J,67.5,147.4,180.0,103.812,in,pol,1.711,54.3,35.7,-39.99983,0,0,0,151,441,1,1,14:36:28.064,-09:48:48.77,40.0,24.3,78.0,20.1,1.6,,78.81,74.37,74.12,76.71,55.26,0,1,e
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0572_FLAT_2.0_67.5_+180_o.fits,146880,2020-06-03,10:41:28.530,2,10:41:32.723,OBJECT,FLAT,J,67.5,147.4,180.0,103.812,in,pol,1.711,54.3,35.7,-39.99983,0,0,0,151,441,1,1,14:36:28.064,-09:48:48.77,40.0,24.3,78.0,20.1,1.6,,78.81,74.37,74.12,76.71,55.26,0,1,o
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0573_FLAT_2.0_00.0_+180_e.fits,146880,2020-06-03,10:41:46.898,2,10:41:51.109,OBJECT,FLAT,J,0.0,147.4,180.0,103.812,in,pol,1.711,54.3,35.7,-39.99986,0,0,0,151,441,1,1,14:36:45.612,-09:48:49.05,40.0,24.3,78.0,20.1,1.7,,78.81,74.39,74.11,76.68,55.24,0,1,e
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0573_FLAT_2.0_00.0_+180_o.fits,146880,2020-06-03,10:41:46.898,2,10:41:51.109,OBJECT,FLAT,J,0.0,147.4,180.0,103.812,in,pol,1.711,54.3,35.7,-39.99986,0,0,0,151,441,1,1,14:36:45.612,-09:48:49.05,40.0,24.3,78.0,20.1,1.7,,78.81,74.39,74.11,76.68,55.24,0,1,o
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0574_FLAT_2.0_45.0_+180_e.fits,146880,2020-06-03,10:42:00.490,2,10:42:04.643,OBJECT,FLAT,J,45.0,147.4,180.0,103.812,in,pol,1.711,54.30002,35.69998,-39.99981,0,0,0,151,441,1,1,14:37:00.141,-09:48:49.46,40.0,24.3,78.0,20.1,1.7,,78.82,74.32,74.08,76.7,55.28,0,1,e
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0574_FLAT_2.0_45.0_+180_o.fits,146880,2020-06-03,10:42:00.490,2,10:42:04.643,OBJECT,FLAT,J,45.0,147.4,180.0,103.812,in,pol,1.711,54.30002,35.69998,-39.99981,0,0,0,151,441,1,1,14:37:00.141,-09:48:49.46,40.0,24.3,78.0,20.1,1.7,,78.82,74.32,74.08,76.7,55.28,0,1,o
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0575_FLAT_2.0_22.5_+180_e.fits,146880,2020-06-03,10:42:14.146,2,10:42:18.347,OBJECT,FLAT,J,22.5,147.4,180.0,103.812,in,pol,1.711,54.3,35.7,-39.99982,0,0,0,151,441,1,1,14:37:13.171,-09:48:49.63,40.0,24.3,78.0,20.1,1.7,,78.82,74.37,74.06,76.69,55.24,0,1,e
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0575_FLAT_2.0_22.5_+180_o.fits,146880,2020-06-03,10:42:14.146,2,10:42:18.347,OBJECT,FLAT,J,22.5,147.4,180.0,103.812,in,pol,1.711,54.3,35.7,-39.99982,0,0,0,151,441,1,1,14:37:13.171,-09:48:49.63,40.0,24.3,78.0,20.1,1.7,,78.82,74.37,74.06,76.69,55.24,0,1,o
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0576_FLAT_2.0_67.5_+180_e.fits,146880,2020-06-03,10:42:27.731,2,10:42:31.909,OBJECT,FLAT,J,67.5,147.4,180.0,103.812,in,pol,1.711,54.3,35.7,-39.99988,0,0,0,151,441,1,1,14:37:26.213,-09:48:49.78,40.0,24.3,78.0,20.1,1.7,,78.83,74.38,74.11,76.76,55.26,0,1,e
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0576_FLAT_2.0_67.5_+180_o.fits,146880,2020-06-03,10:42:27.731,2,10:42:31.909,OBJECT,FLAT,J,67.5,147.4,180.0,103.812,in,pol,1.711,54.3,35.7,-39.99988,0,0,0,151,441,1,1,14:37:26.213,-09:48:49.78,40.0,24.3,78.0,20.1,1.7,,78.83,74.38,74.11,76.76,55.26,0,1,o
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0577_FLAT_2.0_00.0_+180_e.fits,146880,2020-06-03,10:42:46.33,2,10:42:50.200,OBJECT,FLAT,J,0.0,147.4,180.0,103.812,in,pol,1.711,54.3,35.7,-39.99982,0,0,0,151,441,1,1,14:37:44.748,-09:48:50.23,40.0,24.3,78.0,20.1,1.7,,78.8,74.38,74.11,76.69,55.29,0,1,e
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0577_FLAT_2.0_00.0_+180_o.fits,146880,2020-06-03,10:42:46.33,2,10:42:50.200,OBJECT,FLAT,J,0.0,147.4,180.0,103.812,in,pol,1.711,54.3,35.7,-39.99982,0,0,0,151,441,1,1,14:37:44.748,-09:48:50.23,40.0,24.3,78.0,20.1,1.7,,78.8,74.38,74.11,76.69,55.29,0,1,o
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0578_FLAT_2.0_45.0_+180_e.fits,146880,2020-06-03,10:42:59.594,2,10:43:03.752,OBJECT,FLAT,J,45.0,147.4,180.0,103.812,in,pol,1.711,54.3,35.7,-39.99986,0,0,0,151,441,1,1,14:37:58.287,-09:48:50.42,40.0,24.3,78.0,20.1,1.7,,78.82,74.34,74.08,76.68,55.26,0,1,e
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0578_FLAT_2.0_45.0_+180_o.fits,146880,2020-06-03,10:42:59.594,2,10:43:03.752,OBJECT,FLAT,J,45.0,147.4,180.0,103.812,in,pol,1.711,54.3,35.7,-39.99986,0,0,0,151,441,1,1,14:37:58.287,-09:48:50.42,40.0,24.3,78.0,20.1,1.7,,78.82,74.34,74.08,76.68,55.26,0,1,o
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0579_FLAT_2.0_22.5_+180_e.fits,146880,2020-06-03,10:43:13.175,2,10:43:17.360,OBJECT,FLAT,J,22.5,147.4,180.0,103.812,in,pol,1.711,54.29998,35.70002,-39.99982,0,0,0,151,441,1,1,14:38:12.312,-09:48:50.69,40.0,24.3,78.0,20.1,1.8,,78.8,74.33,74.09,76.72,55.24,0,1,e
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0579_FLAT_2.0_22.5_+180_o.fits,146880,2020-06-03,10:43:13.175,2,10:43:17.360,OBJECT,FLAT,J,22.5,147.4,180.0,103.812,in,pol,1.711,54.29998,35.70002,-39.99982,0,0,0,151,441,1,1,14:38:12.312,-09:48:50.69,40.0,24.3,78.0,20.1,1.8,,78.8,74.33,74.09,76.72,55.24,0,1,o
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0580_FLAT_2.0_67.5_+180_e.fits,146880,2020-06-03,10:43:26.782,2,10:43:30.990,OBJECT,FLAT,J,67.5,147.4,180.0,103.812,in,pol,1.711,54.3,35.7,-39.99983,0,0,0,151,441,1,1,14:38:25.843,-09:48:51.03,40.0,24.3,78.0,20.1,1.8,,78.82,74.34,74.07,76.71,55.23,0,1,e
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0580_FLAT_2.0_67.5_+180_o.fits,146880,2020-06-03,10:43:26.782,2,10:43:30.990,OBJECT,FLAT,J,67.5,147.4,180.0,103.812,in,pol,1.711,54.3,35.7,-39.99983,0,0,0,151,441,1,1,14:38:25.843,-09:48:51.03,40.0,24.3,78.0,20.1,1.8,,78.82,74.34,74.07,76.71,55.23,0,1,o
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0581_FLAT_2.0_00.0_+180_e.fits,146880,2020-06-03,10:43:45.113,2,10:43:49.275,OBJECT,FLAT,J,0.0,147.4,180.0,103.812,in,pol,1.711,54.30002,35.69998,-39.99984,0,0,0,151,441,1,1,14:38:44.899,-09:48:51.39,40.0,24.3,78.0,20.1,1.8,,78.81,74.37,74.07,76.69,55.31,0,1,e
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0581_FLAT_2.0_00.0_+180_o.fits,146880,2020-06-03,10:43:45.113,2,10:43:49.275,OBJECT,FLAT,J,0.0,147.4,180.0,103.812,in,pol,1.711,54.30002,35.69998,-39.99984,0,0,0,151,441,1,1,14:38:44.899,-09:48:51.39,40.0,24.3,78.0,20.1,1.8,,78.81,74.37,74.07,76.69,55.31,0,1,o
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0582_FLAT_2.0_45.0_+180_e.fits,146880,2020-06-03,10:43:58.692,2,10:44:02.901,OBJECT,FLAT,J,45.0,147.4,180.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99984,0,0,0,151,441,1,1,14:38:58.427,-09:48:51.56,40.0,24.3,79.0,20.1,1.9,,78.82,74.38,74.11,76.7,55.26,0,1,e
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0582_FLAT_2.0_45.0_+180_o.fits,146880,2020-06-03,10:43:58.692,2,10:44:02.901,OBJECT,FLAT,J,45.0,147.4,180.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99984,0,0,0,151,441,1,1,14:38:58.427,-09:48:51.56,40.0,24.3,79.0,20.1,1.9,,78.82,74.38,74.11,76.7,55.26,0,1,o
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0583_FLAT_2.0_22.5_+180_e.fits,146880,2020-06-03,10:44:12.703,2,10:44:16.864,OBJECT,FLAT,J,22.5,147.4,180.0,103.812,in,pol,1.711,54.3,35.7,-39.99985,0,0,0,151,441,1,1,14:39:12.459,-09:48:51.88,40.0,24.3,79.0,20.1,1.9,,78.82,74.34,74.07,76.67,55.29,0,1,e
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0583_FLAT_2.0_22.5_+180_o.fits,146880,2020-06-03,10:44:12.703,2,10:44:16.864,OBJECT,FLAT,J,22.5,147.4,180.0,103.812,in,pol,1.711,54.3,35.7,-39.99985,0,0,0,151,441,1,1,14:39:12.459,-09:48:51.88,40.0,24.3,79.0,20.1,1.9,,78.82,74.34,74.07,76.67,55.29,0,1,o
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0584_FLAT_2.0_67.5_+180_e.fits,146880,2020-06-03,10:44:26.274,2,10:44:30.470,OBJECT,FLAT,J,67.5,147.4,180.0,103.812,in,pol,1.711,54.29998,35.70002,-39.9998,0,0,0,151,441,1,1,14:39:25.986,-09:48:52.11,40.0,24.3,79.0,20.1,1.9,,78.81,74.34,74.06,76.72,55.31,0,1,e
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0584_FLAT_2.0_67.5_+180_o.fits,146880,2020-06-03,10:44:26.274,2,10:44:30.470,OBJECT,FLAT,J,67.5,147.4,180.0,103.812,in,pol,1.711,54.29998,35.70002,-39.9998,0,0,0,151,441,1,1,14:39:25.986,-09:48:52.11,40.0,24.3,79.0,20.1,1.9,,78.81,74.34,74.06,76.72,55.31,0,1,o
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0585_FLAT_2.0_00.0_+180_e.fits,146880,2020-06-03,10:44:44.553,2,10:44:48.708,OBJECT,FLAT,J,0.0,147.4,180.0,103.812,in,pol,1.711,54.29998,35.70002,-39.99982,0,0,0,151,441,1,1,14:39:43.532,-09:48:52.41,40.0,24.3,79.0,20.1,1.9,,78.8,74.33,74.11,76.7,55.26,0,1,e
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0585_FLAT_2.0_00.0_+180_o.fits,146880,2020-06-03,10:44:44.553,2,10:44:48.708,OBJECT,FLAT,J,0.0,147.4,180.0,103.812,in,pol,1.711,54.29998,35.70002,-39.99982,0,0,0,151,441,1,1,14:39:43.532,-09:48:52.41,40.0,24.3,79.0,20.1,1.9,,78.8,74.33,74.11,76.7,55.26,0,1,o
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0586_FLAT_2.0_45.0_+180_e.fits,146880,2020-06-03,10:44:58.100,2,10:45:02.267,OBJECT,FLAT,J,45.0,147.4,180.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99986,0,0,0,151,441,1,1,14:39:58.075,-09:48:52.66,41.0,24.3,79.0,20.1,2.0,,78.82,74.35,74.07,76.68,55.25,0,1,e
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0586_FLAT_2.0_45.0_+180_o.fits,146880,2020-06-03,10:44:58.100,2,10:45:02.267,OBJECT,FLAT,J,45.0,147.4,180.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99986,0,0,0,151,441,1,1,14:39:58.075,-09:48:52.66,41.0,24.3,79.0,20.1,2.0,,78.82,74.35,74.07,76.68,55.25,0,1,o
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0587_FLAT_2.0_22.5_+180_e.fits,146880,2020-06-03,10:45:11.666,2,10:45:15.832,OBJECT,FLAT,J,22.5,147.4,180.0,103.812,in,pol,1.711,54.3,35.7,-39.99981,0,0,0,151,441,1,1,14:40:11.099,-09:48:53.02,41.0,24.3,79.0,20.1,2.0,,78.82,74.37,74.09,76.7,55.28,0,1,e
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0587_FLAT_2.0_22.5_+180_o.fits,146880,2020-06-03,10:45:11.666,2,10:45:15.832,OBJECT,FLAT,J,22.5,147.4,180.0,103.812,in,pol,1.711,54.3,35.7,-39.99981,0,0,0,151,441,1,1,14:40:11.099,-09:48:53.02,41.0,24.3,79.0,20.1,2.0,,78.82,74.37,74.09,76.7,55.28,0,1,o
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0588_FLAT_2.0_67.5_+180_e.fits,146880,2020-06-03,10:45:25.249,2,10:45:29.447,OBJECT,FLAT,J,67.5,147.4,180.0,103.812,in,pol,1.711,54.3,35.7,-39.99983,0,0,0,151,441,1,1,14:40:24.134,-09:48:53.23,41.0,24.3,79.0,20.1,2.0,,78.82,74.38,74.05,76.71,55.26,0,1,e
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0588_FLAT_2.0_67.5_+180_o.fits,146880,2020-06-03,10:45:25.249,2,10:45:29.447,OBJECT,FLAT,J,67.5,147.4,180.0,103.812,in,pol,1.711,54.3,35.7,-39.99983,0,0,0,151,441,1,1,14:40:24.134,-09:48:53.23,41.0,24.3,79.0,20.1,2.0,,78.82,74.38,74.05,76.71,55.26,0,1,o
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0589_FLAT_2.0_00.0_+180_e.fits,146880,2020-06-03,10:45:43.585,2,10:45:47.778,OBJECT,FLAT,J,0.0,147.4,180.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99981,0,0,0,151,441,1,1,14:40:43.177,-09:48:53.63,41.0,24.3,79.0,20.1,2.0,,78.81,74.33,74.08,76.69,55.29,0,1,e
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0589_FLAT_2.0_00.0_+180_o.fits,146880,2020-06-03,10:45:43.585,2,10:45:47.778,OBJECT,FLAT,J,0.0,147.4,180.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99981,0,0,0,151,441,1,1,14:40:43.177,-09:48:53.63,41.0,24.3,79.0,20.1,2.0,,78.81,74.33,74.08,76.69,55.29,0,1,o
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0590_FLAT_2.0_45.0_+180_e.fits,146880,2020-06-03,10:45:57.156,2,10:46:01.316,OBJECT,FLAT,J,45.0,147.4,180.0,103.812,in,pol,1.711,54.29998,35.70002,-39.99982,0,0,0,151,441,1,1,14:40:56.216,-09:48:53.89,40.0,24.3,79.0,20.1,2.0,,78.82,74.39,74.07,76.68,55.24,0,1,e
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0590_FLAT_2.0_45.0_+180_o.fits,146880,2020-06-03,10:45:57.156,2,10:46:01.316,OBJECT,FLAT,J,45.0,147.4,180.0,103.812,in,pol,1.711,54.29998,35.70002,-39.99982,0,0,0,151,441,1,1,14:40:56.216,-09:48:53.89,40.0,24.3,79.0,20.1,2.0,,78.82,74.39,74.07,76.68,55.24,0,1,o
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0591_FLAT_2.0_22.5_+180_e.fits,146880,2020-06-03,10:46:11.159,2,10:46:15.347,OBJECT,FLAT,J,22.5,147.4,180.0,103.812,in,pol,1.711,54.3,35.7,-39.99984,0,0,0,151,441,1,1,14:41:10.748,-09:48:54.11,40.0,24.3,79.0,20.1,2.1,,78.82,74.35,74.07,76.7,55.28,0,1,e
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0591_FLAT_2.0_22.5_+180_o.fits,146880,2020-06-03,10:46:11.159,2,10:46:15.347,OBJECT,FLAT,J,22.5,147.4,180.0,103.812,in,pol,1.711,54.3,35.7,-39.99984,0,0,0,151,441,1,1,14:41:10.748,-09:48:54.11,40.0,24.3,79.0,20.1,2.1,,78.82,74.35,74.07,76.7,55.28,0,1,o
Flat_dome_20200603_NHAO_NIC/reduced/j_20200603_0592_FLAT_2.0_67.5_+180_e.fits,146880,2020-06-03,10:46:24.726,2,10:46:28.920,OBJECT,FLAT,J,67.5,147.4,180.0,103.812,in,pol,1.711,54.3,35.7,-39.99983,0,0,0,151,441,1,1,14:41:24.280,-09:48:54.39,40.0,24.3,79.0,20.1,2.1,,78.81,74.35,74.09,76.69,55.26,0,1,e
